fdc_id,alimento,energía_kcal,proteína_g,grasa_lípida_total_g,carbohidratos_por_diferencia_g,fibra_total_dietaria_g,azúcares_total_incluido_nlea_g,calcio_ca_mg,hierro_fe_mg,magnesio_mg_mg,fósforo_p_mg,potasio_k_mg,sodio_na_mg,zinc_zn_mg,cobre_cu_mg,manganeso_mn_mg,selenio_se_ug,yodo_i_ug,cromo_cr_ug,molibdeno_mo_ug,cloruro_cl_mg,fluoruro_f_ug,vitamina_a_rae_ug,vitamina_c_total_ácido_ascórbico_mg,vitamina_d_d2_plus_d3_ug,vitamina_e_alfa_tocoferol_mg,vitamina_k_filoquinona_ug,tiamina_mg,mg_riboflavina,niacina_mg,ácido_pantoténico_mg,vitamina_b_6_mg,folato_total_ug,vitamina_b_12_ug,colina_total_mg,biotina_ug,vitamina_a_iu_iu
174506,"Pollo, parrilla, asador, BBQ, solo carne de lomo",212,21.85,13.87,0.31,0,,33,0.82,18,212,263,563,1.74,0.067,,41.1,,,,,,15,0,0,0.24,0,0.069,0.181,5.175,,0.121,7,0.61,55.1,,51
174515,"Pavo, partes de venta al por menor, pechuga, sólo carne, cruda",114,23.34,2.33,0,0,,9,0.76,27,185,267,74,1.16,0.054,0.006,22.1,,,,,,5,0,0.2,0.09,0,0.052,0.165,10.295,1.05,0.814,7,1.35,52.3,,16
174517,"Pavo, partes para venta al por menor, ala, sólo carne, cruda",112,22.48,2.49,0,0,,6,0.6,19,147,222,69,2.61,0.047,0.005,21.6,,,,,,5,0,0.2,0.11,0,0.038,0.127,6.377,0.68,0.705,7,0.92,50.4,,17
174518,"Pavo, partes de venta al por menor, muslo, sólo carne, crudo",116,20.6,3.69,0,0,,4,1.42,22,177,269,75,2.95,0.083,0.006,21.5,,,,,,19,0,0.5,0.18,0,0.059,0.307,6.183,1.3,0.482,7,2.17,75.9,,63
174570,"Carne asada, estilo delicatessen, preenvasada, en rodajas",115,18.62,3.69,0.64,0,,5,2.05,20,242,647,853,3.2,0.086,0.015,14.7,,,,,,3,0,0,0.49,1.6,0.043,0.213,5.581,0.566,0.46,5,2.04,43.9,,11
174572,"Pechuga de pavo, baja en sal, preenvasada o delicatessen, fiambres",109,21.81,0.83,3.51,0.5,,8,0.63,21,162,211,772,1.33,0.057,0.018,22.8,,,,,,10,5.7,0.1,0.09,0,0.13,0.32,0.11,0.166,0.128,4,0.09,66.4,,33
174573,"Mortadela, ternera, cerdo",311,16.37,25.39,3.05,0,,18,1.4,11,97,163,1246,2.1,0.06,0.03,22.6,,,,,,0,0,1,0.22,1.6,0.119,0.153,2.673,0.44,0.13,3,1.48,72.2,,0
174574,"Pan con pimienta, cerdo, ternera",149,17.3,6.37,4.53,0,,54,1.07,20,170,394,732,3.23,0.12,0.06,11.3,,,,,,0,0,0.8,0.22,1.6,0.38,0.3,3.08,0.53,0.27,2,1.96,73,,0
174575,"Pepperoni, ternera y cerdo, en rodajas",504,19.25,46.28,1.18,0,,19,1.33,18,158,274,1582,2.44,0.091,1.074,29,,,,,,0,0,1.3,1.03,5.8,0.271,0.257,4.987,0.93,0.362,5,1.3,51.2,,0
174576,"Pan de pepinillos y pimientos, cerdo",225,11.23,15.95,8.46,1.5,,109,1.33,34,153,371,1040,1.68,0.105,0.111,7.9,,,,,21,78,7.8,0.8,0.4,5.1,0.392,0.115,2.486,0.443,0.418,37,0.54,31.7,,260
174577,"Salchicha polaca, cerdo",326,14.1,28.72,1.63,0,,12,1.44,14,136,237,876,1.93,0.09,0.049,17.7,,,,,,0,1,,,,0.502,0.148,3.443,0.45,0.19,2,0.98,,,0
174582,"Salami, seco o duro, cerdo, ternera",378,21.07,31.65,0.72,0,,24,1.36,20,192,363,1756,2.67,0.096,0.948,33.6,,,,,,11,0,0.9,0.64,0,0.386,0.196,6.105,1.011,0.441,0,1.15,72.6,,36
174587,"Salchicha de almuerzo, cerdo y ternera",260,15.38,20.9,1.58,0,,13,1.43,14,122,245,1182,2.45,0.08,0.042,15.4,,,,,,0,0,,,,0.217,0.195,3.527,0.37,0.2,3,1.96,,,0
174588,"Salchichas, marca New England, cerdo, ternera",161,17.27,7.58,4.83,0,,7,0.94,16,136,321,1220,2.7,0.1,0.036,19.2,,,,,,0,0,,,,0.64,0.248,3.478,0.68,0.36,7,1.34,,,0
174589,"Oscar Mayer, Bolonia (ternera)",316,11.05,29.1,2.45,0,,12,1.36,14,109,168,1179,2.03,0.11,,,,,,,,0,0,0.8,,,0.05,0.11,2.42,0.28,0.17,13,1.43,,,0
174590,"Oscar Mayer, Smokies Sausage Little Cheese (cerdo, pavo)",315,13.5,28.2,1.7,0,,67,1.24,21,248,152,1036,2.04,0.3,,,,,,,,,0,,,,,,,,,,,,,0
174591,"Oscar Mayer, Wieners (salchichas de ternera)",329,11.35,30.26,2.78,0,,10,1.34,13,140,130,1025,2.19,0.14,0.02,11.5,,,,,,0,0,0.6,,,0.034,0.1,2.292,0.22,0.072,6,1.63,,,0
174593,Hormel Pillow Pak Pepperoni De Pavo En Rodajas,243,30.99,11.52,3.78,0,,26,2.7,41,,449,1858,4.3,0.2,,,,,,,,15,0,,,,,,,,,4,,,,49
174596,Paté de hígado,305,12.38,25.45,5.89,2.5,,22,8.85,12,230,170,700,2.3,0.24,0.155,58,,,,,,4091,3.5,,,,0.272,1.03,4.3,2.95,0.19,30,13.46,,,13636
174597,Carne asada para untar,223,15.27,16.28,3.73,0.2,,23,2.06,24,116,259,724,6.08,0.101,,22.6,,,,,,0,0.2,,,,0.02,0.23,4.2,,0.15,8,2.38,,,1
174598,"Salami, cerdo, ternera, menos sodio.",396,15.01,30.5,15.38,0.2,,94,1.55,31,272,1372,623,3.08,0.088,0.057,14.6,,,,,41.2,4,0.7,0.8,,,0.738,0.336,4.803,0.86,0.489,8,1.76,,,12
174600,"Salchicha, pavo, desayuno, suave, cruda",174,15.91,10.39,3.18,0,,55,1.34,20,174,258,714,2.51,0.072,0.078,12.5,,,,,,0,0,0.4,0.19,0.4,0.039,0.299,4.433,0.808,0.259,6,1.28,33.9,,0
174602,Palitos de tocino y ternera,517,29.1,44.2,0.8,0,,14,1.86,17,142,385,1420,3.23,0.08,0.038,26.1,,,,,,0,0,,,1.6,0.6,0.285,4.867,1.06,0.5,2,1.9,,,0
174603,"Salami, italiano, cerdo",425,21.7,37,1.2,0,,10,1.52,22,229,340,1890,4.2,0.16,0.07,25.4,,,,,41.2,0,0,,,,0.93,0.33,5.6,1.06,0.55,2,2.8,,,0
174609,"Bolonia, cerdo y pavo, lite",211,13.06,16.06,3.45,0,,48,1.15,17,94,138,716,0.73,0.082,0.155,5.6,,,,,,1,0,,,,0.159,0.097,3.072,0.34,0.163,18,0.29,,,2
174610,"Bolonia, cerdo, pavo y ternera",336,11.56,29.25,6.66,0,,31,1.2,14,128,222,1055,2.22,0.093,0.265,12.4,,,,,36,0,11,,0,,0.152,0.15,3.31,0.36,0.388,4,1.08,,,0
174613,"Pavo, blanco, asador, corte delicatessen",112,13.5,3,7.7,0.4,,16,2.2,20,158,349,1200,2.1,0.039,0.02,29.9,,,,,,2,10,,,0,0.033,0.114,5.159,0.584,0.294,4,0.22,,,8
174617,"Salchicha, pavo, fresca, cruda",155,18.79,8.08,0.47,0,,19,1.17,19,177,262,593,3.06,0.086,0.021,0,,,,,,13,2.3,,0.13,0,0.077,0.234,4.6,1.02,0.431,5,1.3,,,75
174673,"Pomelo, crudo, rosado y rojo, todas las áreas",42,0.77,0.14,10.66,1.6,,22,0.08,9,18,135,0,0.07,0.032,0.022,0.1,,,,,,58,31.2,0,0.13,0,0.043,0.031,0.204,0.262,0.053,13,0,7.7,,1150
174674,"Pomelo, crudo, rosado y rojo, California y Arizona",37,0.5,0.1,9.69,,,11,0.08,9,12,147,1,0.07,0.032,0.02,,,,,,,13,38.1,0,,,0.034,0.02,0.191,0.283,0.042,12,0,,,259
174675,"Pomelo, crudo, rosado y rojo, Florida",30,0.55,0.1,7.5,1.1,,15,0.12,8,9,127,0,0.07,0.044,0.01,1.4,,,,,,13,37,0,,,0.04,0.02,0.2,0.283,0.042,9,0,,,259
174676,"Pomelo, crudo, blanco, todas las áreas",33,0.69,0.1,8.41,1.1,,12,0.06,9,8,148,0,0.07,0.05,0.013,1.4,,,,,,2,33.3,0,0.13,0,0.037,0.02,0.269,0.283,0.043,10,0,7.7,,33
174677,"Pomelo, crudo, blanco, California",37,0.88,0.1,9.09,,,12,0.08,9,12,143,0,0.07,0.032,0.02,,,,,,,0,33.3,0,,,0.037,0.02,0.269,0.283,0.043,12,0,,,10
174682,"Uvas, tipo americano (piel deslizante), crudas",67,0.63,0.35,17.15,0.9,,14,0.29,5,10,191,2,0.04,0.04,0.718,0.1,,,,,,5,4,0,0.19,14.6,0.092,0.057,0.3,0.024,0.11,4,0,5.6,,100
174683,"Uvas, rojas o verdes (tipo europeo, como Thompson sin semillas), crudas",69,0.72,0.16,18.1,0.9,,10,0.36,7,20,191,2,0.07,0.127,0.071,0.1,,,,,7.8,3,3.2,0,0.19,14.6,0.069,0.07,0.188,0.05,0.086,2,0,5.6,,66
174687,"Yaca, cruda",95,1.72,0.64,23.25,1.5,,24,0.23,29,21,448,2,0.13,0.076,0.043,,,,,,,5,13.7,,0.34,,0.105,0.055,0.92,0.235,0.329,24,0,,,110
174699,"Carne de res, bistec chuletón, sin hueso, sólo magro separable, recortado a 0 ""de grasa, elegido, crudo",187,19.46,11.4,1.75,0,,6,2.64,24,210,357,88,7.8,0.143,,25.5,,,,,,2,0,0.1,,1.5,0.082,0.219,3.509,,0.39,3,3.21,,,7
174700,"Carne de res, bistec chuletón, sin hueso, sólo magro separable, recortado a 0 ""de grasa, selecto, crudo",169,20.05,9.39,1.15,0,,7,2.95,25,223,365,84,8.42,0.131,,25.2,,,,,,2,0,0.1,,1.5,0.145,0.267,3.62,,0.37,3,2.57,,,8
174706,"Carne de res, lomo, solomillo superior, sin hueso, parte magra y grasa, recortado a 1/8 ""de grasa, todos los grados, crudo",191,19.9,12.4,0,0,,6,2.41,22,192,326,80,7.12,0.131,,28.1,,,,,,4,0,0.1,,1.5,0.084,0.224,3.588,,0.399,3,2.64,,,13
174707,"Carne de res, lomo, filete de solomillo superior, sin hueso, parte magra y grasa, recortado a 1/8 ""de grasa, elegido, crudo",199,19.7,13.4,0,0,,6,2.4,22,191,325,80,7.09,0.13,,27.7,,,,,,4,0,0.1,,1.5,0.083,0.222,3.552,,0.395,3,2.67,,,13
174757,"Carne de res, compuesta de cortes recortados al por menor, separables magra y grasa, recortado a 0 ""de grasa, todos los grados, crudo",167,20.95,9.3,0,0,,13,2.04,17,194,310,61,4.74,0.069,0.007,22.9,,,,,,3,0,0.1,0.18,1.4,0.073,0.195,5.34,0.47,0.527,5,2.23,59.6,,9
174758,"Carne de res, compuesta de cortes minoristas recortados, sólo magro separable, recortado a 1/8 ""de grasa, todos los grados, crudo",140,22.15,5.38,0,0,,17,1.84,21,194,316,56,4.59,0.081,0.029,26.6,,,,,,1,0,0,0.25,1.3,0.085,0.187,6.139,0.552,0.589,9,1.61,74.7,,3
174760,"Carne de res, compuesto de cortes minoristas recortados, sólo magro separable, recortado a 0 ""de grasa, todos los grados, crudo",138,22.15,5.54,0,0,,13,2.08,18,202,322,60,4.86,0.067,0.013,23.9,,,,,,1,0,0.1,0.19,1.3,0.075,0.203,5.727,0.494,0.558,5,2.1,60.1,,5
174761,"Carne de res, costillas, extremo pequeño (costillas 10-12), sólo magro separable, recortado a 1/8 ""de grasa, elegido, crudo",148,22.12,5.91,0,0,,28,1.63,23,204,341,57,4.13,0.072,0.014,25.5,,,,,,0,0,,0.33,1.3,0.061,0.108,7.491,0.659,0.607,13,1.2,,,0
174765,"Carne de res, lomo, asado, sólo magro separable, recortado a 1/8 ""de grasa, selecto, crudo",125,22.26,3.32,0,0,,18,1.86,23,204,339,77,5.68,0.094,0.012,27.6,,,,,,0,0,0,0.28,1.1,0.085,0.146,4.908,0.654,0.556,13,1.77,93,,0
174766,"Carne de res, pechuga, mitad plana, sólo magro separable, recortado a 1/8 ""de grasa, selecto, crudo",124,21.45,3.61,0,0,,18,1.83,22,200,333,76,5.57,0.092,0.012,27.1,,,,,,0,0,,0.27,1.1,0.082,0.14,4.731,0.63,0.536,13,1.71,89.6,,0
174770,"Carne de res, solomillo inferior, asado de tres puntas, sólo magro separable, recortado a 0 ""de grasa, todos los grados, crudo",142,21.26,5.63,0,0,,23,1.54,22,198,333,54,3.85,0.072,0.012,25.9,,,,,,0,0,,0.29,1.2,0.065,0.107,6.585,0.629,0.595,13,1.04,88.8,,0
174772,"Carne de res, solomillo inferior, asado de tres puntas, sólo magro separable, recortado a 0 ""de grasa, elegido, crudo",154,21.17,7.06,0,0,,27,1.54,22,193,323,54,3.92,0.069,0.013,24.1,,,,,,0,0,,0.31,1.2,0.059,0.104,7.17,0.63,0.581,13,1.15,88.4,,0
174792,"Barrita formulada, ZONE PERFECT CLASSIC CRUNCH BAR, sabores mixtos",426,30,14,45,2,,200,3.6,80,300,250,444,7.5,0.774,0.846,3.9,,,,,,1050,120,0,24,1.6,0.75,1.7,20,5,2,160,4.2,73,,3500
174882,"Ternera, sólo grasa externa, cruda",503,8.85,51.6,0.89,0,,31,0.73,19,133,107,89,0.83,0.045,0.008,5.2,,,,,,0,0,5.5,0.3,2.8,0.035,0.09,2.78,0.26,0.154,0,1.35,32,,0
174884,"Ternera, sólo grasa de costura, cruda",444,12.53,43.75,0,0,,30,0.87,23,150,179,89,1.77,0.056,0.014,8,,,,,,0,0,3.5,0.68,2.5,0.041,0.15,3.81,0.36,0.227,0,1.56,44.9,,0
174901,"panecillos, huevo",278,10.6,2.1,53,2.3,,13,3.98,25,84,68,505,0.77,0.09,0.41,30.6,,,,,,33,0.6,,,,0.536,0.235,3.443,0.671,0.087,88,0.16,,,109
174911,Pan francés o viena tostado (incluye masa madre),319,13,2.14,61.93,3.1,,47,3.87,31,126,140,720,1.05,0.15,0.573,29.7,,,,,,0,0.2,0,0.19,0.5,0.427,0.37,5.38,0.616,0.096,140,0,17.5,,0
174913,"pan, italiano",259,9.49,2.73,48.11,2.1,,105,3.45,26,95,124,618,0.79,0.121,0.491,17.2,,,,,,0,0,0,0.29,3,0.582,0.321,4.538,0.371,0.104,102,0,14.6,,1
174914,"Pan, multicereales, tostado (incluye cereales integrales)",288,14.52,4.6,47.11,8.1,,111,2.72,85,247,250,414,1.85,0.307,2.201,35.8,,,,,,0,0.1,0,0.4,1.5,0.243,0.142,4.394,0.365,0.286,70,0,28.8,,0
174915,"Pan, pita, blanco, enriquecido.",275,9.1,1.2,55.7,2.2,,86,2.62,26,97,120,536,0.84,0.168,0.481,27.1,,,,,,0,0,0,0.3,0.2,0.599,0.327,4.632,0.397,0.034,107,0,14.6,,0
174916,"Pan, pita, integral",262,9.8,1.71,55.89,6.1,,15,3.06,69,180,170,421,1.52,0.29,1.74,44,,,,,,0,0,0,0.61,1.4,0.339,0.08,2.84,0.831,0.265,35,0,26.5,,0
174917,"Pan, proteínas (incluye gluten)",245,12.1,2.2,43.8,3,,124,4.15,65,185,322,404,1.82,0.417,1.472,32.9,,,,,,0,0,0,0.36,1.3,0.36,0.394,4.289,0.42,0.071,116,0,18.7,,5
174918,"Pan, pan integral de centeno",250,8.7,3.1,47.5,6.5,,68,2.87,54,178,208,596,1.48,0.287,1.305,24.5,,,,,,0,0,0,0.42,0.8,0.327,0.305,3.091,0.404,0.126,93,0,14.6,,0
174919,"Pan, reducido en calorías, avena.",210,7.6,3.5,43.3,,,115,2.3,24,100,124,388,0.83,0.099,0.539,23,,,,,,0,0.2,,,,0.348,0.28,3.03,0.431,0.045,55,0.1,,,6
174920,"Pan, bajo en calorías, centeno.",203,9.1,2.9,40.5,12,,76,3.1,22,78,98,513,0.66,0.133,0.453,27.9,,,,,,0,0.4,0,0.28,0.6,0.367,0.24,2.527,0.297,0.077,58,0.04,14.6,,4
174921,"Pan, bajo en calorías, trigo.",217,13.32,2.92,42.47,11.1,,163,2.91,43,149,150,332,1.35,0.171,1.21,30.4,,,,,,0,0.1,0,0.24,0.2,0.35,0.14,3.78,,0.06,91,0,18.7,,1
174922,"Pan, bajo en calorías, blanco",207,8.7,2.5,44.3,9.7,,94,3.19,23,121,76,479,1.34,0.33,0.391,21.7,,,,,,0,0.5,0,0.19,0.6,0.41,0.289,3.641,0.462,0.042,95,0.28,14.6,,3
174923,"Pan, salvado de arroz",243,8.9,4.6,43.5,4.9,,69,3.61,80,178,215,269,1.31,0.184,1.585,28.7,,,,,,0,0,0,0.65,1,0.653,0.3,6.81,0.776,0.268,86,0,18.7,,3
174928,"Pan, rallado, seco, rallado, natural",395,13.35,5.3,71.98,4.5,,183,4.83,43,165,196,732,1.45,0.255,0.919,25.2,,,,,,0,0,0,0.08,6.6,0.967,0.403,6.634,0.552,0.121,107,0.35,14.6,,0
174929,"Pan, palitos, sencillo",412,12,9.5,68.4,3,,22,4.28,32,121,124,713,0.88,0.188,0.557,37.5,,,,,,0,0,0,1.01,2.2,0.589,0.553,5.281,0.54,0.073,162,0,14.6,,0
174987,"croissants, mantequilla",406,8.2,21,45.8,2.6,,37,2.03,16,105,118,384,0.75,0.08,0.33,22.7,,,,,,206,0.2,0,0.84,1.8,0.388,0.241,2.188,0.861,0.058,88,0.16,38.8,,740
174988,"croissants, manzana",254,7.4,8.7,37.1,2.5,,30,1.1,13,58,90,274,1.03,0.04,0.21,19,,,,,,94,0.5,,,,0.232,0.164,1.6,0.596,0.032,57,0.2,,,380
174989,"croissants, queso",414,9.2,20.9,47,2.6,,53,2.15,24,130,132,361,0.94,0.1,0.34,26.8,,,,,,204,0.2,0,1.44,10.9,0.523,0.325,2.16,0.842,0.073,74,0.32,38.8,,805
175020,pastel de durazno,224,1.9,10,32.9,0.8,,8,0.5,6,22,125,217,0.09,0.053,0.152,1.3,,,,,,10,0.9,0,0.94,3.3,0.061,0.033,0.2,0.114,0.023,29,0,7.2,,140
175032,"strudel, manzana",274,3.3,11.2,41.1,2.2,,15,0.42,9,33,149,135,0.19,0.03,0.19,6.1,,,,,,6,1.7,0,1.42,2.9,0.04,0.025,0.33,0.27,0.046,28,0.22,17.4,,30
175035,"Pasteles tostados, fruta (incluye manzana, arándano, cereza, fresa)",388,4.2,9.95,70.32,1,,16,5.51,12,87,102,334,0.38,0.069,0.324,3.1,,,,,,202,0,0,0.9,15.4,0.649,0.558,6.791,0.273,0.52,111,0,6.4,,680
175036,"Tortillas, listas para hornear o freír, maíz",218,5.7,2.85,44.64,6.3,,81,1.23,72,314,186,45,1.31,0.154,0.326,6.1,,,,,,0,0,0,0.28,0,0.094,0.065,1.498,0.109,0.219,5,0,13.3,,2
175037,"Tortillas, listas para hornear o freír, de harina, refrigeradas",306,8.2,7.99,49.38,3.5,,146,3.63,22,206,125,736,0.53,0.104,0.538,22.3,,,,,,0,0,0,0,7.2,0.503,0.282,4.415,0.562,0.059,94,0,7.9,,0
175040,"Agentes leudantes, bicarbonato de sodio.",0,0,0,0,0,,0,0,0,0,0,27360,0,0,0,0.2,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,0
175041,"Agentes leudantes, crémor tártaro",258,0,0,61.5,0.2,,8,3.72,2,5,16500,52,0.42,0.195,0.205,0.2,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,0
175042,"Agentes leudantes, levaduras de panadería, comprimidos",105,8.4,1.9,18.1,8.1,,19,3.25,40,336,601,30,9.97,0.148,0.2,8.1,,,,,,0,0.1,0,0,0,1.88,1.13,12.3,4.9,0.43,785,0.01,32,,0
175043,"Agentes leudantes, levadura, panificación, activos secos.",325,40.44,7.61,41.22,26.9,,30,2.17,54,637,955,51,7.94,0.436,0.312,7.9,,,,,,0,0.3,0,0,0.4,10.99,4,40.2,13.5,1.5,2340,0.07,32,,0
175044,"Pan, salvado de arroz, tostado",264,9.7,5,47.3,5.3,,75,3.92,76,174,212,292,1.38,0.182,1.521,31.2,,,,,,0,0,0,0.71,1.1,0.568,0.293,6.662,0.26,0.208,79,0,15.9,,1
175049,"Bagels, simples, enriquecidos, sin propionato de calcio (incluye cebolla, amapola, sésamo)",275,10.5,1.6,53.4,2.3,,18,3.56,29,96,101,534,0.88,0.163,0.54,,,,,,,0,0,,,,0.538,0.315,4.562,0.363,0.051,88,0,,,0
175051,"Bagels, simples, no enriquecidos, sin propionato de calcio (incluye cebolla, amapola, sésamo)",275,10.5,1.6,53.4,2.3,,18,1.36,29,96,101,534,0.88,0.163,0.54,,,,,,,0,0,,,,0.163,0.052,1.758,0.363,0.051,22,0,,,0
175061,"Pastelería danesa, frambuesa, no enriquecida",371,5.4,18.5,47.8,1.9,,46,0.75,15,89,83,354,0.54,0.065,0.253,,,,,,,60,3.9,,,,0.065,0.092,0.769,0.634,0.04,16,0.09,,,200
175062,"Donuts, con levadura, glaseados, no enriquecidos (incluye bollos de miel)",403,6.4,22.8,44.3,1.2,,43,0.6,22,93,108,342,0.77,0.169,0.263,,,,,,,4,0.1,,,,0.89,0.067,0.65,0.473,0.057,22,0.09,,,14
175069,"Tarta, desayuno, baja en grasas.",372,3.99,5.99,76.8,1.5,,44,3.42,44,93,66,361,0.28,0.073,,12.9,,,,,,285,3.8,0,0.53,0.4,0.285,0.549,3.8,,0.38,100,0,8.4,,950
175082,"Mission Foods, Tortillas de harina Mission, taco suave, 8 pulgadas",287,8.7,6,49.6,,,191,1.99,,,,898,,,,,,,,,,,,,,,,,,,,,,,,
175086,"Carne de caza, caballo, cruda",133,21.39,4.6,0,0,,6,3.82,24,221,360,53,2.9,0.144,0.019,10.1,,,,,,0,1,,,,0.13,0.1,4.6,,0.38,,3,,,0
175116,"Pescado, arenque, Atlántico, crudo",158,17.96,9.04,0,0,,57,1.1,32,236,327,90,0.99,0.092,0.035,36.5,,,,,,28,0.7,4.2,1.07,0.1,0.092,0.233,3.217,0.645,0.302,10,13.67,65,,93
175118,"Pescado, arenque, Atlántico, en escabeche",262,14.19,18,9.64,0,,77,1.22,8,89,69,870,0.53,0.105,0.04,58.5,,,,,,258,0,2.8,1.71,0.2,0.036,0.139,3.3,0.081,0.17,2,4.27,104.1,,860
175119,"Pescado, caballa, Atlántico, crudo",205,18.6,13.89,0,0,,12,1.63,76,217,314,90,0.63,0.073,0.015,44.1,,,,,,50,0.4,16.1,1.52,5,0.176,0.312,9.08,0.856,0.399,1,8.71,65,,167
175122,"Pescado, caballa, rey, crudo",105,20.28,2,0,0,,31,1.78,32,248,435,158,0.56,0.026,0.005,36.5,,,,,,218,1.6,,,,0.1,0.476,8.59,0.839,0.442,8,15.6,,,727
175125,"Pescado, perca marina, Atlántico, crudo",79,15.31,1.54,0,0,,28,0.22,23,248,187,287,0.29,0.021,0.011,28.6,,,,,,12,0,1.2,0.76,0.1,0.04,0.048,1.005,0.272,0.073,9,1.5,65,,40
175128,"Pescado, lucio, lucioperca, crudo",93,19.14,1.22,0,0,,110,1.3,30,210,389,51,0.62,0.178,0.8,12.6,,,,,,21,0,,,,0.27,0.16,2.3,0.75,0.12,15,2,,,70
175129,"Pescado, abadejo, Atlántico, crudo",92,19.44,0.98,0,0,,60,0.46,67,221,356,86,0.47,0.05,0.015,36.5,,,,,,14,0,1,0.23,0.1,0.047,0.185,3.27,0.358,0.287,3,3.19,75.8,,46
175130,"Pescado, abadejo, Alaska, crudo (puede contener aditivos para retener la humedad)",56,12.19,0.41,0,0,,15,0.22,16,284,160,333,0.31,0.031,0.011,15.9,,,,,,3,0,0.2,0.49,0,0.03,0.08,0.653,0.237,0.069,3,1.63,65,,10
175132,"Pescado, huevas, especies mixtas, crudo",143,22.32,6.42,1.5,0,,22,0.6,20,402,221,91,1,0.1,0.01,40.3,,,,,,90,16,12.1,7,0.2,0.24,0.74,1.8,1,0.16,80,10,335.4,,299
175133,"Pescado, reloj, naranja, crudo",76,16.41,0.7,0,0,,9,1.01,17,107,167,72,0.23,0.075,0.05,66.7,,,,,,21,0,,1.2,0.7,0.031,0.045,1.53,0.051,0.052,26,0.38,,,70
175134,"Pescado, bacalao negro, crudo",195,13.41,15.3,0,0,,35,1.28,55,168,358,56,0.32,0.022,0.015,36.5,,,,,,93,0,,,,0.1,0.09,4,0.75,0.3,15,1.5,,,310
175136,"Pescado, salmón, coho, salvaje, crudo",146,21.62,5.93,0,0,,36,0.56,31,262,423,46,0.41,0.051,0.014,36.5,,,,,,40,1,9,0.73,0.1,0.113,0.14,7.23,0.823,0.549,9,4.17,109.4,,135
175138,"Pescado, salmón, rosado, crudo",127,20.5,4.4,0,0,,7,0.38,27,261,366,75,0.39,0.063,0.011,31.4,,,,,,35,0,10.9,0.4,0.4,0.08,0.105,7.995,1.03,0.611,4,4.15,94.6,,117
175141,"Pescado, scup, crudo",105,18.88,2.73,0,0,,40,0.53,23,185,287,42,0.48,0.051,0.035,36.5,,,,,,27,0,1.2,0.5,0.1,0.11,0.1,4.1,0.75,0.3,15,1.4,65,,90
175142,"Pescado, lubina, especies mixtas, crudas",97,18.43,2,0,0,,10,0.29,41,194,256,68,0.4,0.019,0.015,36.5,,,,,,46,0,5.6,0.84,0.1,0.11,0.12,1.6,0.75,0.4,5,0.3,60.8,,154
175144,"Pescado, oveja, crudo",108,20.21,2.41,0,0,,21,0.46,32,313,404,71,0.39,0.031,0.013,36.5,,,,,,30,0,,,,0.01,0.04,1.5,0.75,0.3,15,2,,,100
175146,"Pescado, eperlano, arcoiris, crudo",97,17.63,2.42,0,0,,60,0.9,30,230,290,60,1.65,0.139,0.7,36.5,,,,,,15,0,0.8,0.5,0.1,0.01,0.12,1.45,0.638,0.15,4,3.44,65,,50
175150,"Pescado, lechón, blanco, crudo",92,16.76,2.32,0,0,,70,1.3,30,210,380,40,0.75,0.195,0.6,12.6,,,,,,51,0,,,,0.01,0.07,1.2,0.75,0.2,15,2,,,170
175151,"Pescado, pez luna, semilla de calabaza, crudo",89,19.4,0.7,0,0,,80,1.2,30,180,350,80,1.55,0.3,0.7,12.6,,,,,,15,1,,,,0.08,0.07,1.2,0.75,0.12,15,2,,,50
175153,"Pescado, trucha, especies mixtas, crudo",148,20.77,6.61,0,0,,43,1.5,22,245,361,52,0.66,0.188,0.851,12.6,,,,,,17,0.5,3.9,0.2,0.1,0.35,0.33,4.5,1.94,0.2,13,7.79,65,,57
175154,"Pescado, trucha, arcoiris, salvaje, crudo.",119,20.48,3.46,0,0,,67,0.7,31,271,481,31,1.08,0.109,0.158,12.6,,,,,,19,2.4,,,,0.123,0.105,5.384,0.928,0.406,12,4.45,,,62
175159,"Pescado, atún, fresco, aleta amarilla, crudo",109,24.4,0.49,0,0,,4,0.77,35,278,441,45,0.37,0.036,0.011,90.6,,,,,,18,0,1.7,0.24,0.1,0.118,0.115,18.475,0.28,0.933,2,2.08,65,,60
175160,"Pescado, ensalada de atún",187,16.04,9.26,9.41,0,,17,1,19,178,178,402,0.56,0.145,0.04,41.2,,,,,,24,2.2,,,,0.031,0.07,6.7,0.26,0.081,8,1.2,,,97
175162,"Pescado, lobo, Atlántico, crudo",96,17.5,2.39,0,0,,6,0.09,30,200,300,85,0.78,0.029,0.015,36.5,,,,,,113,0,,,,0.18,0.08,2.133,0.57,0.4,5,2.03,,,375
175163,"Pescado, cola amarilla, especies mixtas, crudo",146,23.14,5.24,0,0,,23,0.49,30,157,420,39,0.52,0.045,0.015,36.5,,,,,,29,2.8,,,0.1,0.144,0.04,6.8,0.59,0.16,4,1.3,,,95
175164,"Crustáceos, cangrejo, rey de Alaska, crudos",84,18.29,0.6,0,0,,46,0.59,49,219,204,836,5.95,0.922,0.035,36.4,,,,,,7,7,,,,0.043,0.043,1.1,0.35,0.15,44,9,,,24
